data,adresse,pasto_kodas,tipas,plotas_m2,kambariai,priklausiniai,kaina_eur,eur_m2,atstumas_m,latitude,longitude,sklypas
2025-01-28,28 RLE MORAND,44000.0,namas,81.0,2.0,0,450000.0,5556.0,1230.0,47.232498,-1.540031,44109000BY0574
2023-01-17,6 RUE DE LA MICHAUDIERE,44300.0,butas,91.0,4.0,3,324500.0,3566.0,1231.0,47.235804,-1.529017,44109000AY0201
2024-01-25,4 RUE DE LA MICHAUDIERE,44300.0,butas,92.0,4.0,3,250000.0,2717.0,1231.0,47.235804,-1.529017,44109000AY0201
2025-08-01,61 RUE DE LA MARRIERE,44300.0,butas,78.0,3.0,2,254000.0,3256.0,1231.0,47.235804,-1.529017,44109000AY0201
2022-03-08,61 RUE DE LA MARRIERE,44300.0,butas,78.0,3.0,2,185000.0,2372.0,1231.0,47.235804,-1.529017,44109000AY0201
2025-11-05,2 RUE DE LA MICHAUDIERE,44300.0,butas,78.0,3.0,2,215000.0,2756.0,1231.0,47.235804,-1.529017,44109000AY0201
2021-03-30,21 RUE DE LA MICHAUDIERE,44300.0,namas,147.0,6.0,0,585000.0,3980.0,1232.0,47.235737,-1.530458,44109000AZ0492
2023-08-02,43 AV ARMAND BOUVIER,44000.0,butas,49.0,2.0,1,180000.0,3673.0,1232.0,47.233301,-1.538777,44109000BY0535
2023-11-06,43 AV ARMAND BOUVIER,44000.0,butas,54.0,2.0,2,119450.0,2212.0,1232.0,47.233301,-1.538777,44109000BY0535
2023-03-10,43 AV ARMAND BOUVIER,44000.0,butas,28.0,2.0,1,90000.0,3214.0,1232.0,47.233301,-1.538777,44109000BY0535
2021-05-31,42 AV ARMAND BOUVIER,44000.0,namas,90.0,3.0,0,447546.0,4973.0,1232.0,47.233161,-1.539017,44109000BY0248
2024-09-16,17 AV VIOLAIN,44000.0,namas,92.0,3.0,0,404000.0,4391.0,1233.0,47.231605,-1.541234,44109000BY0340
2025-12-29,4 AV GEORGES BRASSENS,44300.0,namas,64.0,3.0,0,295000.0,4609.0,1234.0,47.231471,-1.515441,44109000BS0403
2023-01-24,19 BD DES BELGES,44300.0,namas,91.0,4.0,0,515000.0,5659.0,1234.0,47.233888,-1.537681,44109000BY0163
2023-09-25,55 RUE DE LA MOISDONNIERE,44300.0,butas,55.0,3.0,2,211000.0,3836.0,1235.0,47.235293,-1.533521,44109000AZ0449
2022-07-29,55 RUE DE LA MOISDONNIERE,44300.0,butas,56.0,3.0,1,202000.0,3607.0,1235.0,47.235293,-1.533521,44109000AZ0449
2022-09-08,55 RUE DE LA MOISDONNIERE,44300.0,butas,40.0,2.0,1,157000.0,3925.0,1235.0,47.235293,-1.533521,44109000AZ0449
2024-06-13,55 RUE DE LA MOISDONNIERE,44300.0,butas,30.0,1.0,1,109000.0,3633.0,1235.0,47.235293,-1.533521,44109000AZ0449
2022-07-20,13 AV DES LEVRIERS,44300.0,namas,103.0,5.0,0,499000.0,4845.0,1235.0,47.233516,-1.518391,44109000BE0365
2023-12-15,55 RUE DE LA MOISDONNIERE,44300.0,butas,30.0,1.0,1,75000.0,2500.0,1235.0,47.235293,-1.533521,44109000AZ0449
2021-07-23,21 BD DE BERLIN,44000.0,butas,48.0,2.0,0,118305.0,2465.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-03-31,21 BD DE BERLIN,44000.0,butas,48.0,2.0,0,121619.33,2534.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-03-15,21 BD DE BERLIN,44000.0,butas,65.0,3.0,0,164340.0,2528.0,1237.0,47.21605,-1.538578,44109000WZ0135
2022-02-18,21 BD DE BERLIN,44000.0,butas,48.0,2.0,0,116130.0,2419.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-05-20,21 BD DE BERLIN,44000.0,butas,65.0,3.0,0,161200.55,2480.0,1237.0,47.21605,-1.538578,44109000WZ0135
2023-08-04,21 BD DE BERLIN,44000.0,butas,48.0,2.0,0,156449.1,3259.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-03-31,21 BD DE BERLIN,44000.0,butas,37.0,2.0,0,102119.59,2760.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-05-11,21 BD DE BERLIN,44000.0,butas,65.0,3.0,0,155420.36,2391.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-12-23,8 RUE DU BAS LANDREAU,44300.0,namas,170.0,5.0,1,550000.0,3235.0,1237.0,47.23249,-1.516669,44109000BE0569
2021-03-31,21 BD DE BERLIN,44000.0,butas,79.0,4.0,0,189090.0,2394.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-08-26,21 BD DE BERLIN,44000.0,butas,130.0,5.0,1,639530.0,4919.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-03-23,21 BD DE BERLIN,44000.0,butas,79.0,4.0,0,181650.8,2299.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-03-26,21 BD DE BERLIN,44000.0,butas,79.0,4.0,0,199101.73,2520.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-08-02,21 BD DE BERLIN,44000.0,butas,65.0,3.0,0,167846.6,2582.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-03-18,21 BD DE BERLIN,44000.0,butas,79.0,4.0,0,194091.64,2457.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-03-19,21 BD DE BERLIN,44000.0,butas,65.0,3.0,0,162865.72,2506.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-08-19,21 BD DE BERLIN,44000.0,butas,65.0,3.0,0,159753.33,2458.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-03-17,21 BD DE BERLIN,44000.0,butas,65.0,3.0,0,153180.28,2357.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-06-03,21 BD DE BERLIN,44000.0,butas,65.0,3.0,0,147319.05,2266.0,1237.0,47.21605,-1.538578,44109000WZ0135
2022-04-22,21 BD DE BERLIN,44000.0,butas,48.0,2.0,0,117705.65,2452.0,1237.0,47.21605,-1.538578,44109000WZ0135
2023-01-25,21 BD DE BERLIN,44000.0,butas,54.0,2.0,1,280000.0,5185.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-04-14,21 BD DE BERLIN,44000.0,butas,48.0,2.0,0,122484.05,2552.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-01-21,21 BD DE BERLIN,44000.0,butas,48.0,2.0,0,121000.0,2521.0,1237.0,47.21605,-1.538578,44109000WZ0135
2021-06-28,21 BD DE BERLIN,44000.0,butas,79.0,4.0,0,183761.4,2326.0,1237.0,47.21605,-1.538578,44109000WZ0135
2022-05-03,3 RUE GUILLET DE LA BROSSE,44000.0,butas,30.0,2.0,0,154000.0,5133.0,1238.0,47.229023,-1.54354,44109000BZ0670
2023-07-25,16 RUE DESAIX,44000.0,butas,29.0,2.0,1,130000.0,4483.0,1241.0,47.227567,-1.544304,44109000BZ0216
2023-10-18,38 RUE MORAND,44000.0,butas,23.0,1.0,2,117800.0,5122.0,1243.0,47.232363,-1.540452,44109000BY0567
2022-04-21,38 RUE MORAND,44000.0,butas,23.0,1.0,2,115000.0,5000.0,1243.0,47.232363,-1.540452,44109000BY0567
2024-05-13,38 RUE MORAND,44000.0,butas,23.0,1.0,2,105000.0,4565.0,1243.0,47.232363,-1.540452,44109000BY0567
2022-09-06,4 RUE D ESPAGNE,44000.0,butas,34.0,2.0,0,107000.0,3147.0,1243.0,47.228956,-1.543658,44109000BZ0717
2021-08-27,38 RUE MORAND,44000.0,butas,24.0,1.0,2,110000.0,4583.0,1243.0,47.232363,-1.540452,44109000BY0567
2025-01-15,38 RUE MORAND,44000.0,butas,75.0,4.0,2,180000.0,2400.0,1243.0,47.232363,-1.540452,44109000BY0567
2021-07-28,38 RUE MORAND,44000.0,butas,45.0,2.0,2,200000.0,4444.0,1243.0,47.232363,-1.540452,44109000BY0567
2024-02-20,38 RUE MORAND,44000.0,butas,23.0,1.0,2,100000.0,4348.0,1243.0,47.232363,-1.540452,44109000BY0567
2021-10-05,38 RUE MORAND,44000.0,butas,23.0,1.0,2,100000.0,4348.0,1243.0,47.232363,-1.540452,44109000BY0567
2024-03-21,38 RUE MORAND,44000.0,butas,45.0,2.0,2,190000.0,4222.0,1243.0,47.232363,-1.540452,44109000BY0567
2022-04-29,38 RUE MORAND,44000.0,butas,75.0,4.0,2,280000.0,3733.0,1243.0,47.232363,-1.540452,44109000BY0567
2021-01-28,38 RUE MORAND,44000.0,butas,75.0,4.0,1,279000.0,3720.0,1243.0,47.232363,-1.540452,44109000BY0567
2025-03-26,38 RUE MORAND,44000.0,butas,45.0,2.0,2,160000.0,3556.0,1243.0,47.232363,-1.540452,44109000BY0567
2021-07-30,38 RUE MORAND,44000.0,butas,75.0,4.0,2,285000.0,3800.0,1243.0,47.232363,-1.540452,44109000BY0567
2025-08-18,38 RUE MORAND,44000.0,butas,75.0,4.0,2,308860.0,4118.0,1243.0,47.232363,-1.540452,44109000BY0567
2025-05-14,143 RUE GAL BUAT,44000.0,namas,160.0,5.0,1,517000.0,3231.0,1244.0,47.223892,-1.544825,44109000ET0044
2021-11-03,198 RUE GAL BUAT,44000.0,butas,27.0,1.0,0,116000.0,4296.0,1246.0,47.224566,-1.544895,44109000EV0528
2022-04-28,198 RUE GAL BUAT,44000.0,butas,36.0,2.0,1,144500.0,4014.0,1246.0,47.224566,-1.544895,44109000EV0528
2022-07-05,198 RUE GAL BUAT,44000.0,butas,56.0,3.0,1,263000.0,4696.0,1246.0,47.224566,-1.544895,44109000EV0528
2021-02-02,198 RUE GAL BUAT,44000.0,butas,46.0,2.0,1,156000.0,3391.0,1246.0,47.224566,-1.544895,44109000EV0528
2023-06-23,198 RUE GAL BUAT,44000.0,butas,25.0,1.0,0,128500.0,5140.0,1246.0,47.224566,-1.544895,44109000EV0528
2021-06-04,198 RUE GAL BUAT,44000.0,butas,29.0,1.0,0,112500.0,3879.0,1246.0,47.224566,-1.544895,44109000EV0528
2024-04-18,198 RUE GAL BUAT,44000.0,butas,56.0,3.0,1,209000.0,3732.0,1246.0,47.224566,-1.544895,44109000EV0528
2022-01-14,198 RUE GAL BUAT,44000.0,butas,30.0,1.0,0,123000.0,4100.0,1246.0,47.224566,-1.544895,44109000EV0528
2021-07-27,198 RUE GAL BUAT,44000.0,butas,50.0,2.0,1,186000.0,3720.0,1246.0,47.224566,-1.544895,44109000EV0528
2023-07-06,198 RUE GAL BUAT,44000.0,butas,53.0,3.0,1,253000.0,4774.0,1246.0,47.224566,-1.544895,44109000EV0528
2021-03-15,198 RUE GAL BUAT,44000.0,butas,34.0,2.0,1,140000.0,4118.0,1246.0,47.224566,-1.544895,44109000EV0528
2025-12-19,12 BD DES BELGES,44300.0,butas,73.0,4.0,0,299000.0,4096.0,1248.0,47.234252,-1.537186,44109000AZ0305
2021-02-09,8 AV VIOLAIN,44000.0,namas,140.0,6.0,0,785000.0,5607.0,1249.0,47.231246,-1.541899,44109000BY0712
2025-07-25,18 RUE DES SETTERS,44300.0,namas,129.0,6.0,0,565000.0,4380.0,1249.0,47.233515,-1.518104,44109000BE0363
2024-06-25,62 RUE DE LA MOISDONNIERE,44300.0,namas,168.0,6.0,0,700000.0,4167.0,1252.0,47.235589,-1.532889,44109000AZ0463
2021-04-01,31 RUE DE LA MICHAUDIERE,44300.0,butas,70.0,4.0,0,195000.0,2786.0,1253.0,47.235777,-1.531802,44109000AZ0475
2023-04-26,37 RUE DE LA MICHAUDIERE,44300.0,butas,85.0,5.0,1,271000.0,3188.0,1253.0,47.235777,-1.531802,44109000AZ0475
2022-12-23,33 RUE DE LA MICHAUDIERE,44300.0,butas,70.0,4.0,1,190000.0,2714.0,1253.0,47.235777,-1.531802,44109000AZ0475
2025-02-28,37 RUE DE LA MICHAUDIERE,44300.0,butas,85.0,5.0,1,150100.0,1766.0,1253.0,47.235777,-1.531802,44109000AZ0475
2023-12-28,33 RUE DE LA MICHAUDIERE,44300.0,butas,68.0,4.0,1,186010.0,2735.0,1253.0,47.235777,-1.531802,44109000AZ0475
2023-12-19,39 RUE DE LA MICHAUDIERE,44300.0,butas,70.0,4.0,1,140250.0,2004.0,1253.0,47.235777,-1.531802,44109000AZ0475
2021-06-03,39 RUE DE LA MICHAUDIERE,44300.0,butas,68.0,4.0,1,200000.0,2941.0,1253.0,47.235777,-1.531802,44109000AZ0475
2025-05-16,14 RUE DES SETTERS,44300.0,namas,170.0,7.0,0,640000.0,3765.0,1253.0,47.233341,-1.517696,44109000BE0402
2023-04-25,31 RUE DE LA MICHAUDIERE,44300.0,butas,68.0,4.0,1,165000.0,2426.0,1253.0,47.235777,-1.531802,44109000AZ0475
2023-06-27,37 RUE DE LA MICHAUDIERE,44300.0,butas,94.0,6.0,1,290000.0,3085.0,1253.0,47.235777,-1.531802,44109000AZ0475
2024-04-03,39 RUE DE LA MICHAUDIERE,44300.0,butas,68.0,4.0,1,197800.0,2909.0,1253.0,47.235777,-1.531802,44109000AZ0475
2021-03-30,33 RUE DE LA MICHAUDIERE,44300.0,butas,70.0,4.0,0,144450.0,2064.0,1253.0,47.235777,-1.531802,44109000AZ0475
2025-08-29,39 RUE DE LA MICHAUDIERE,44300.0,butas,68.0,4.0,1,118800.0,1747.0,1253.0,47.235777,-1.531802,44109000AZ0475
2021-06-30,39 RUE DE LA MICHAUDIERE,44300.0,butas,70.0,4.0,1,200000.0,2857.0,1253.0,47.235777,-1.531802,44109000AZ0475
2022-12-09,31 RUE DE LA MICHAUDIERE,44300.0,butas,58.0,3.0,1,135000.0,2328.0,1253.0,47.235777,-1.531802,44109000AZ0475
2021-02-03,39 RUE DE LA MICHAUDIERE,44300.0,butas,70.0,4.0,0,91765.0,1311.0,1253.0,47.235777,-1.531802,44109000AZ0475
2022-03-29,31 RUE DE LA MICHAUDIERE,44300.0,butas,68.0,4.0,1,195000.0,2868.0,1253.0,47.235777,-1.531802,44109000AZ0475
2021-02-02,35 RUE DE LA MICHAUDIERE,44300.0,butas,70.0,4.0,0,183000.0,2614.0,1253.0,47.235777,-1.531802,44109000AZ0475
2024-05-29,37 RUE DE LA MICHAUDIERE,44300.0,butas,44.0,2.0,1,135450.0,3078.0,1253.0,47.235777,-1.531802,44109000AZ0475
2022-09-27,36 AV JACQUES AUNEAU,44300.0,namas,80.0,3.0,1,417000.0,5212.0,1253.0,47.235805,-1.525234,44109000BC0212
2022-10-25,39 RUE DE LA MICHAUDIERE,44300.0,butas,68.0,4.0,1,181500.0,2669.0,1253.0,47.235777,-1.531802,44109000AZ0475
2021-08-26,39 RUE DE LA MICHAUDIERE,44300.0,butas,68.0,4.0,1,210000.0,3088.0,1253.0,47.235777,-1.531802,44109000AZ0475
2021-08-11,82 RUE DE LA MARRIERE,44300.0,namas,80.0,6.0,0,638600.0,7982.0,1255.0,47.235999,-1.527193,44109000BC0133
2022-12-28,92 RUE GASTON TURPIN,44000.0,namas,150.0,7.0,1,927835.0,6186.0,1256.0,47.222089,-1.544569,44109000ET0028
2021-09-01,2 AV JACQUES TATI,44300.0,namas,81.0,4.0,0,290000.0,3580.0,1257.0,47.231471,-1.51506,44109000BS0419
2021-12-10,64 RUE DE LA MOISDONNIERE,44300.0,namas,180.0,7.0,0,764520.0,4247.0,1259.0,47.235636,-1.532987,44109000AZ0464
2022-06-03,6 AV JACQUES BREL,44300.0,namas,77.0,4.0,0,350000.0,4545.0,1260.0,47.231072,-1.514585,44109000BS0512
2024-10-11,34 AV JACQUES AUNEAU,44300.0,namas,49.0,3.0,0,240600.0,4910.0,1260.0,47.235867,-1.525267,44109000BC0211
2024-09-27,63 RUE DUFOUR,44000.0,butas,31.0,2.0,1,127000.0,4097.0,1261.0,47.224261,-1.545086,44109000EV0250
2022-11-04,63 RUE DUFOUR,44000.0,butas,31.0,2.0,0,126100.0,4068.0,1261.0,47.224261,-1.545086,44109000EV0250
2022-07-18,13 BD JULES VERNE,44300.0,butas,46.0,2.0,0,135800.0,2952.0,1262.0,47.235093,-1.535292,44109000AZ0388
2021-10-14,13 BD JULES VERNE,44300.0,butas,101.0,4.0,2,532000.0,5267.0,1262.0,47.235093,-1.535292,44109000AZ0388
2023-11-27,13 BD JULES VERNE,44300.0,butas,23.0,1.0,0,112010.0,4870.0,1262.0,47.235093,-1.535292,44109000AZ0388
2025-06-02,14 BD DES BELGES,44300.0,namas,88.0,4.0,0,580000.0,6591.0,1263.0,47.234315,-1.537415,44109000AZ0304
2023-05-15,65 RUE DE LA MARRIERE,44300.0,butas,43.0,2.0,2,179000.0,4163.0,1265.0,47.236123,-1.528498,44109000AY0275
2024-07-09,5 RUE GUILLET DE LA BROSSE,44000.0,namas,174.0,8.0,0,720000.0,4138.0,1265.0,47.229292,-1.543764,44109000BZ0148
2024-07-05,10 RUE D ESPAGNE,44000.0,namas,70.0,4.0,0,280000.0,4000.0,1266.0,47.228916,-1.544007,44109000BZ0141
2021-05-19,128 RTE DE STE-LUCE,44300.0,butas,65.0,3.0,1,190000.0,2923.0,1267.0,47.234487,-1.519727,44109000BE0244
2022-06-17,90 RUE GAMBETTA,44000.0,butas,45.0,2.0,1,189175.0,4204.0,1267.0,47.221276,-1.544372,44109000ET0362
2021-02-18,36 AV CAMILLE GUERIN,44000.0,butas,49.0,2.0,1,200000.0,4082.0,1267.0,47.230684,-1.542723,44109000BY0397
2021-02-11,128 RTE DE STE-LUCE,44300.0,butas,48.0,2.0,1,145000.0,3021.0,1267.0,47.234487,-1.519727,44109000BE0244
2021-01-11,128 RTE DE STE-LUCE,44300.0,butas,51.0,2.0,1,135000.0,2647.0,1267.0,47.234487,-1.519727,44109000BE0244
2021-09-17,36 AV CAMILLE GUERIN,44000.0,butas,101.0,4.0,2,540000.0,5347.0,1267.0,47.230684,-1.542723,44109000BY0397
2022-02-28,128 RTE DE STE-LUCE,44300.0,butas,64.0,3.0,1,265000.0,4141.0,1267.0,47.234487,-1.519727,44109000BE0244
2021-09-20,128 RTE DE STE-LUCE,44300.0,butas,45.0,2.0,1,175000.0,3889.0,1267.0,47.234487,-1.519727,44109000BE0244
2025-07-16,128 RTE DE STE-LUCE,44300.0,butas,65.0,3.0,2,248000.0,3815.0,1267.0,47.234487,-1.519727,44109000BE0244
2025-10-28,128 RTE DE STE-LUCE,44300.0,butas,48.0,2.0,1,173000.0,3604.0,1267.0,47.234487,-1.519727,44109000BE0244
2022-11-29,128 RTE DE STE-LUCE,44300.0,butas,67.0,3.0,1,230000.0,3433.0,1267.0,47.234487,-1.519727,44109000BE0244
2024-09-11,128 RTE DE STE-LUCE,44300.0,butas,65.0,3.0,2,205000.0,3154.0,1267.0,47.234487,-1.519727,44109000BE0244
2021-11-10,128 RTE DE STE-LUCE,44300.0,butas,48.0,2.0,1,150000.0,3125.0,1267.0,47.234487,-1.519727,44109000BE0244
2025-09-30,128 RTE DE STE-LUCE,44300.0,butas,70.0,3.0,1,213000.0,3043.0,1267.0,47.234487,-1.519727,44109000BE0244
2025-10-30,44 RUE MORAND,44000.0,butas,30.0,2.0,0,90000.0,3000.0,1268.0,47.232308,-1.540979,44109000BY0310
2023-01-16,44 RUE MORAND,44000.0,butas,31.0,1.0,1,115000.0,3710.0,1268.0,47.232308,-1.540979,44109000BY0310
2025-06-20,44 RUE MORAND,44000.0,butas,48.0,2.0,0,160000.0,3333.0,1268.0,47.232308,-1.540979,44109000BY0310
2024-11-15,44 RUE MORAND,44000.0,butas,48.0,2.0,1,136200.0,2838.0,1268.0,47.232308,-1.540979,44109000BY0310
2021-11-18,16 BD DES BELGES,44300.0,namas,86.0,3.0,0,458500.0,5331.0,1269.0,47.234338,-1.53752,44109000AZ0303
2023-06-30,25 RUE ST-ROGATIEN,44000.0,namas,126.0,6.0,1,606000.0,4810.0,1269.0,47.227674,-1.544641,44109000BZ0220
2021-10-15,57 RUE DE LA MOISDONNIERE,44300.0,namas,103.0,4.0,1,535000.0,5194.0,1269.0,47.235574,-1.533729,44109000AZ0866
2024-10-29,54 RUE DU LANDREAU,44300.0,namas,80.0,4.0,0,305000.0,3812.0,1269.0,47.231902,-1.515337,44109000BS0408
2021-06-18,96 RUE GASTON TURPIN,44000.0,butas,53.0,3.0,1,175000.0,3302.0,1270.0,47.221876,-1.544673,44109000ET0262
2023-08-24,94 RUE GASTON TURPIN,44000.0,butas,26.0,1.0,1,90000.0,3462.0,1271.0,47.222063,-1.544759,44109000ET0261
2021-09-22,94 RUE GASTON TURPIN,44000.0,butas,67.0,3.0,1,340000.0,5075.0,1271.0,47.222063,-1.544759,44109000ET0261
2021-07-27,15 BD JULES VERNE,44300.0,butas,70.0,3.0,1,270000.0,3857.0,1271.0,47.235202,-1.535207,44109000AZ0387
2021-09-10,94 RUE GASTON TURPIN,44000.0,butas,39.0,2.0,1,120000.0,3077.0,1271.0,47.222063,-1.544759,44109000ET0261
2023-12-11,94 RUE GASTON TURPIN,44000.0,butas,28.0,1.0,0,90000.0,3214.0,1271.0,47.222063,-1.544759,44109000ET0261
2021-03-16,15 BD JULES VERNE,44300.0,butas,47.0,2.0,1,185000.0,3936.0,1271.0,47.235202,-1.535207,44109000AZ0387
2024-01-03,7 RUE DU CHER,44000.0,butas,48.0,2.0,1,190000.0,3958.0,1272.0,47.214142,-1.534657,44109000WZ0075
2024-02-23,7 RUE DU CHER,44000.0,butas,67.0,3.0,1,242510.0,3620.0,1272.0,47.214142,-1.534657,44109000WZ0075
2022-07-12,7 RUE DU CHER,44000.0,butas,51.0,2.0,1,184000.0,3608.0,1272.0,47.214142,-1.534657,44109000WZ0075
2021-07-12,7 RUE DU CHER,44000.0,butas,98.0,4.0,1,325000.0,3316.0,1272.0,47.214142,-1.534657,44109000WZ0075
2021-09-29,7 RUE DU CHER,44000.0,butas,52.0,2.0,1,166000.0,3192.0,1272.0,47.214142,-1.534657,44109000WZ0075
2025-08-21,7 RUE DU CHER,44000.0,butas,67.0,3.0,1,206500.0,3082.0,1272.0,47.214142,-1.534657,44109000WZ0075
2024-06-07,7 RUE DU CHER,44000.0,butas,67.0,3.0,1,232000.0,3463.0,1272.0,47.214142,-1.534657,44109000WZ0075
2025-04-18,7 RUE DU CHER,44000.0,butas,71.0,3.0,1,215000.0,3028.0,1272.0,47.214142,-1.534657,44109000WZ0075
2024-10-02,7 RUE DU CHER,44000.0,butas,44.0,2.0,1,163000.0,3705.0,1272.0,47.214142,-1.534657,44109000WZ0075
2025-07-10,7 RUE DU CHER,44000.0,butas,71.0,3.0,1,200000.0,2817.0,1272.0,47.214142,-1.534657,44109000WZ0075
2025-09-10,7 RUE DU CHER,44000.0,butas,44.0,2.0,1,185000.0,4205.0,1272.0,47.214142,-1.534657,44109000WZ0075
2022-12-15,45 RUE MORAND,44000.0,butas,69.0,3.0,2,308669.0,4473.0,1278.0,47.231866,-1.541692,44109000BY0333
2025-03-25,47 RUE MORAND,44000.0,butas,42.0,2.0,2,163500.0,3893.0,1278.0,47.231866,-1.541692,44109000BY0333
2022-06-29,26 AV JACQUES AUNEAU,44300.0,namas,65.0,4.0,0,344500.0,5300.0,1279.0,47.236088,-1.52562,44109000BC0207
2024-05-31,109 RUE GASTON TURPIN,44000.0,butas,61.0,3.0,2,200000.0,3279.0,1279.0,47.22131,-1.544562,44109000ET0265
2022-01-20,26 AV JACQUES AUNEAU,44300.0,namas,65.0,4.0,0,285000.0,4385.0,1279.0,47.236088,-1.52562,44109000BC0207
2024-07-25,30 AV ARMAND BOUVIER,44000.0,namas,84.0,4.0,0,417000.0,4964.0,1279.0,47.233223,-1.539853,44109000BY0239
2025-12-29,44 RUE MORAND,44000.0,namas,225.0,6.0,1,870000.0,3867.0,1281.0,47.232576,-1.54085,44109000BY0309
2021-02-08,24 AV JACQUES AUNEAU,44300.0,namas,92.0,4.0,0,475000.0,5163.0,1282.0,47.23612,-1.525696,44109000BC0206
2023-06-19,32 BD JULES VERNE,44300.0,butas,43.0,2.0,1,155000.0,3605.0,1283.0,47.235663,-1.533894,44109000AZ0869
2022-05-03,32 BD JULES VERNE,44300.0,butas,40.0,2.0,1,167000.0,4175.0,1283.0,47.235663,-1.533894,44109000AZ0869
2025-09-30,32 BD JULES VERNE,44300.0,butas,84.0,4.0,2,300000.0,3571.0,1283.0,47.235663,-1.533894,44109000AZ0869
2022-12-14,32 BD JULES VERNE,44300.0,butas,41.0,2.0,1,173000.0,4220.0,1283.0,47.235663,-1.533894,44109000AZ0869
2022-07-07,71 RUE DU COUDRAY,44000.0,butas,90.0,6.0,2,450000.0,5000.0,1284.0,47.229194,-1.544104,44109000BZ0694
2023-03-15,69 RUE DU COUDRAY,44000.0,butas,60.0,3.0,2,225000.0,3750.0,1284.0,47.229194,-1.544104,44109000BZ0694
2024-01-03,71 RUE DU COUDRAY,44000.0,butas,71.0,4.0,2,316000.0,4451.0,1284.0,47.229194,-1.544104,44109000BZ0694
2022-02-16,69 RUE DU COUDRAY,44000.0,butas,75.0,4.0,2,280000.0,3733.0,1284.0,47.229194,-1.544104,44109000BZ0694
2021-07-30,71 RUE DU COUDRAY,44000.0,butas,71.0,4.0,1,273000.0,3845.0,1284.0,47.229194,-1.544104,44109000BZ0694
2025-03-31,71 RUE DU COUDRAY,44000.0,butas,131.0,5.0,2,325000.0,2481.0,1284.0,47.229194,-1.544104,44109000BZ0694
2023-02-21,71 RUE DU COUDRAY,44000.0,butas,71.0,4.0,1,240000.0,3380.0,1284.0,47.229194,-1.544104,44109000BZ0694
2022-04-27,69 RUE DU COUDRAY,44000.0,butas,76.0,4.0,2,285000.0,3750.0,1284.0,47.229194,-1.544104,44109000BZ0694
2021-10-29,71 RUE DU COUDRAY,44000.0,butas,71.0,3.0,2,257500.0,3627.0,1284.0,47.229194,-1.544104,44109000BZ0694
2021-07-27,71 RUE DU COUDRAY,44000.0,butas,70.0,4.0,2,328000.0,4686.0,1284.0,47.229194,-1.544104,44109000BZ0694
2022-06-30,100 RUE GASTON TURPIN,44000.0,namas,180.0,8.0,2,1162500.0,6458.0,1284.0,47.221767,-1.544824,44109000ET0403
2021-08-17,71 RUE DU COUDRAY,44000.0,butas,69.0,4.0,2,225000.0,3261.0,1284.0,47.229194,-1.544104,44109000BZ0694
2021-03-19,45 RUE DU COUDRAY,44000.0,butas,49.0,2.0,1,190000.0,3878.0,1286.0,47.231479,-1.542262,44109000BY0416
2022-03-30,45 RUE DU COUDRAY,44000.0,butas,49.0,2.0,2,140000.0,2857.0,1286.0,47.231479,-1.542262,44109000BY0416
2022-07-08,45 RUE DU COUDRAY,44000.0,butas,33.0,1.0,2,132000.0,4000.0,1286.0,47.231479,-1.542262,44109000BY0416
2023-03-24,45 RUE DU COUDRAY,44000.0,butas,62.0,3.0,2,283000.0,4565.0,1286.0,47.231479,-1.542262,44109000BY0416
2021-11-03,45 RUE DU COUDRAY,44000.0,butas,62.0,3.0,2,205000.0,3306.0,1286.0,47.231479,-1.542262,44109000BY0416
2022-07-18,48 RUE MORAND,44000.0,namas,110.0,4.0,0,720000.0,6545.0,1287.0,47.232328,-1.541286,44109000BY0312
2022-08-17,81 RUE DU COUDRAY,44000.0,namas,90.0,4.0,0,440000.0,4889.0,1287.0,47.22817,-1.54469,44109000BZ0239
2021-10-01,25 AV JACQUES AUNEAU,44300.0,namas,72.0,3.0,0,360000.0,5000.0,1290.0,47.236106,-1.524948,44109000BC0218
2022-11-22,45 BD DES BELGES,44300.0,butas,33.0,1.0,2,120000.0,3636.0,1290.0,47.233901,-1.538898,44109000BY0152
2022-04-08,23 BD JULES VERNE,44300.0,butas,48.0,2.0,1,188000.0,3917.0,1292.0,47.235429,-1.535136,44109000AZ0386
2022-01-21,23 BD JULES VERNE,44300.0,butas,51.0,2.0,1,250000.0,4902.0,1292.0,47.235429,-1.535136,44109000AZ0386
